t,box_y,box_vy,p_body_y,p_grid_y,p_sum_y,KE_box,nodes_inside
1.812500,3.49397004e-01,-7.39879236e-02,-7.39879236e-02,0.00000000e+00,-7.39879236e-02,2.73710652e-03,48
1.816667,3.49119991e-01,-6.64845705e-02,-6.64845705e-02,0.00000000e+00,-6.64845705e-02,2.21009902e-03,48
1.820833,3.48861009e-01,-6.21575117e-02,-6.21575117e-02,0.00000000e+00,-6.21575117e-02,1.93177816e-03,48
1.825000,3.48611623e-01,-5.98520488e-02,-5.98520488e-02,0.00000000e+00,-5.98520488e-02,1.79113389e-03,48
1.829167,3.48367542e-01,-5.85761629e-02,-5.85761629e-02,0.00000000e+00,-5.85761629e-02,1.71558338e-03,48
1.833333,3.48126680e-01,-5.78075424e-02,-5.78075424e-02,0.00000000e+00,-5.78075424e-02,1.67085603e-03,48
1.837500,3.47887933e-01,-5.73002249e-02,-5.73002249e-02,0.00000000e+00,-5.73002249e-02,1.64165790e-03,48
1.841667,3.47650677e-01,-5.69388308e-02,-5.69388308e-02,0.00000000e+00,-5.69388308e-02,1.62101525e-03,48
1.845833,3.47414553e-01,-5.66663817e-02,-5.66663817e-02,0.00000000e+00,-5.66663817e-02,1.60553935e-03,48
1.850000,3.47179323e-01,-5.64524680e-02,-5.64524680e-02,0.00000000e+00,-5.64524680e-02,1.59344054e-03,48
1.854167,3.46944839e-01,-5.62794805e-02,-5.62794805e-02,0.00000000e+00,-5.62794805e-02,1.58368994e-03,48
1.858333,3.46710950e-01,-5.61364070e-02,-5.61364070e-02,0.00000000e+00,-5.61364070e-02,1.57564809e-03,48
1.862500,3.46477538e-01,-5.60159981e-02,-5.60159981e-02,0.00000000e+00,-5.60159981e-02,1.56889600e-03,48
1.866667,3.46244574e-01,-5.59131727e-02,-5.59131727e-02,0.00000000e+00,-5.59131727e-02,1.56314147e-03,48
1.870833,3.46011966e-01,-5.58242835e-02,-5.58242835e-02,0.00000000e+00,-5.58242835e-02,1.55817531e-03,48
1.875000,3.45779687e-01,-5.57466820e-02,-5.57466820e-02,0.00000000e+00,-5.57466820e-02,1.55384629e-03,48
1.879167,3.45547706e-01,-5.56783043e-02,-5.56783043e-02,0.00000000e+00,-5.56783043e-02,1.55003683e-03,48
1.883333,3.45315963e-01,-5.56175932e-02,-5.56175932e-02,0.00000000e+00,-5.56175932e-02,1.54665834e-03,48
1.887500,3.45084459e-01,-5.55633269e-02,-5.55633269e-02,0.00000000e+00,-5.55633269e-02,1.54364167e-03,48
1.891667,3.44853163e-01,-5.55145107e-02,-5.55145107e-02,0.00000000e+00,-5.55145107e-02,1.54093048e-03,48
1.895833,3.44622046e-01,-5.54703660e-02,-5.54703660e-02,0.00000000e+00,-5.54703660e-02,1.53848075e-03,48
1.900000,3.44391078e-01,-5.54302484e-02,-5.54302484e-02,0.00000000e+00,-5.54302484e-02,1.53625617e-03,48
1.904167,3.44160259e-01,-5.53936176e-02,-5.53936176e-02,0.00000000e+00,-5.53936176e-02,1.53422647e-03,48
1.908333,3.43929589e-01,-5.53600267e-02,-5.53600267e-02,0.00000000e+00,-5.53600267e-02,1.53236627e-03,48
1.912500,3.43699038e-01,-5.53291477e-02,-5.53291477e-02,0.00000000e+00,-5.53291477e-02,1.53065729e-03,48
1.916667,3.43468606e-01,-5.53006157e-02,-5.53006157e-02,0.00000000e+00,-5.53006157e-02,1.52907905e-03,48
1.920833,3.43238294e-01,-5.52742034e-02,-5.52742034e-02,0.00000000e+00,-5.52742034e-02,1.52761873e-03,48
1.925000,3.43008101e-01,-5.52496575e-02,-5.52496575e-02,0.00000000e+00,-5.52496575e-02,1.52626238e-03,48
1.929167,3.42777997e-01,-5.52268103e-02,-5.52268103e-02,0.00000000e+00,-5.52268103e-02,1.52500032e-03,48
1.933333,3.42547983e-01,-5.52054718e-02,-5.52054718e-02,0.00000000e+00,-5.52054718e-02,1.52382208e-03,48
1.937500,3.42318058e-01,-5.51854856e-02,-5.51854856e-02,0.00000000e+00,-5.51854856e-02,1.52271893e-03,48
1.941667,3.42088193e-01,-5.51667586e-02,-5.51667586e-02,0.00000000e+00,-5.51667586e-02,1.52168563e-03,48
1.945833,3.41858417e-01,-5.51491566e-02,-5.51491566e-02,0.00000000e+00,-5.51491566e-02,1.52071472e-03,48
1.950000,3.41628700e-01,-5.51325716e-02,-5.51325716e-02,0.00000000e+00,-5.51325716e-02,1.51980028e-03,48
1.954167,3.41399044e-01,-5.51169179e-02,-5.51169179e-02,0.00000000e+00,-5.51169179e-02,1.51893729e-03,48
1.958333,3.41169447e-01,-5.51021323e-02,-5.51021323e-02,0.00000000e+00,-5.51021323e-02,1.51812250e-03,48
1.962500,3.40939909e-01,-5.50881326e-02,-5.50881326e-02,0.00000000e+00,-5.50881326e-02,1.51735113e-03,48
1.966667,3.40710431e-01,-5.50748669e-02,-5.50748669e-02,0.00000000e+00,-5.50748669e-02,1.51662051e-03,48
1.970833,3.40481013e-01,-5.50622679e-02,-5.50622679e-02,0.00000000e+00,-5.50622679e-02,1.51592668e-03,48
1.975000,3.40251625e-01,-5.50502725e-02,-5.50502725e-02,0.00000000e+00,-5.50502725e-02,1.51526625e-03,48
1.979167,3.40022296e-01,-5.50388508e-02,-5.50388508e-02,0.00000000e+00,-5.50388508e-02,1.51463749e-03,48
1.983333,3.39793026e-01,-5.50279915e-02,-5.50279915e-02,0.00000000e+00,-5.50279915e-02,1.51403993e-03,48
1.987500,3.39563787e-01,-5.50176241e-02,-5.50176241e-02,0.00000000e+00,-5.50176241e-02,1.51346950e-03,48
1.991667,3.39334577e-01,-5.50077073e-02,-5.50077073e-02,0.00000000e+00,-5.50077073e-02,1.51292398e-03,48
1.995833,3.39105427e-01,-5.49982190e-02,-5.49982190e-02,0.00000000e+00,-5.49982190e-02,1.51240209e-03,48
2.000000,3.38876307e-01,-5.49891479e-02,-5.49891479e-02,0.00000000e+00,-5.49891479e-02,1.51190325e-03,48
2.004167,3.38647217e-01,-5.49804457e-02,-5.49804457e-02,0.00000000e+00,-5.49804457e-02,1.51142466e-03,48
2.008333,3.38418156e-01,-5.49721196e-02,-5.49721196e-02,0.00000000e+00,-5.49721196e-02,1.51096692e-03,48
2.012500,3.38189125e-01,-5.49640991e-02,-5.49640991e-02,0.00000000e+00,-5.49640991e-02,1.51052605e-03,48
2.016667,3.37960154e-01,-5.49564101e-02,-5.49564101e-02,0.00000000e+00,-5.49564101e-02,1.51010347e-03,48
2.020833,3.37731212e-01,-5.49490042e-02,-5.49490042e-02,0.00000000e+00,-5.49490042e-02,1.50969648e-03,48
2.025000,3.37502301e-01,-5.49418628e-02,-5.49418628e-02,0.00000000e+00,-5.49418628e-02,1.50930416e-03,48
2.029167,3.37273419e-01,-5.49349971e-02,-5.49349971e-02,0.00000000e+00,-5.49349971e-02,1.50892697e-03,48
2.033334,3.37044537e-01,-5.49283698e-02,-5.49283698e-02,0.00000000e+00,-5.49283698e-02,1.50856294e-03,48
2.037500,3.36815685e-01,-5.49219884e-02,-5.49219884e-02,0.00000000e+00,-5.49219884e-02,1.50821242e-03,48
2.041667,3.36586863e-01,-5.49158417e-02,-5.49158417e-02,0.00000000e+00,-5.49158417e-02,1.50787481e-03,48
2.045833,3.36358070e-01,-5.49098961e-02,-5.49098961e-02,0.00000000e+00,-5.49098961e-02,1.50754838e-03,48
2.050000,3.36129308e-01,-5.49041368e-02,-5.49041368e-02,0.00000000e+00,-5.49041368e-02,1.50723208e-03,48
2.054167,3.35900575e-01,-5.48985600e-02,-5.48985600e-02,0.00000000e+00,-5.48985600e-02,1.50692591e-03,48
2.058333,3.35671842e-01,-5.48931882e-02,-5.48931882e-02,0.00000000e+00,-5.48931882e-02,1.50663103e-03,48
2.062500,3.35443139e-01,-5.48879653e-02,-5.48879653e-02,0.00000000e+00,-5.48879653e-02,1.50634442e-03,48
2.066667,3.35214466e-01,-5.48829250e-02,-5.48829250e-02,0.00000000e+00,-5.48829250e-02,1.50606770e-03,48
2.070833,3.34985793e-01,-5.48780225e-02,-5.48780225e-02,0.00000000e+00,-5.48780225e-02,1.50579866e-03,48
2.075000,3.34757149e-01,-5.48732653e-02,-5.48732653e-02,0.00000000e+00,-5.48732653e-02,1.50553766e-03,48
2.079167,3.34528536e-01,-5.48686534e-02,-5.48686534e-02,0.00000000e+00,-5.48686534e-02,1.50528457e-03,48
2.083333,3.34299922e-01,-5.48641756e-02,-5.48641756e-02,0.00000000e+00,-5.48641756e-02,1.50503893e-03,48
2.087500,3.34071338e-01,-5.48598468e-02,-5.48598468e-02,0.00000000e+00,-5.48598468e-02,1.50480145e-03,48
2.091667,3.33842784e-01,-5.48556075e-02,-5.48556075e-02,0.00000000e+00,-5.48556075e-02,1.50456885e-03,48
2.095834,3.33614230e-01,-5.48514947e-02,-5.48514947e-02,0.00000000e+00,-5.48514947e-02,1.50434324e-03,48
2.100000,3.33385706e-01,-5.48475012e-02,-5.48475012e-02,0.00000000e+00,-5.48475012e-02,1.50412414e-03,48
2.104167,3.33157182e-01,-5.48436232e-02,-5.48436232e-02,0.00000000e+00,-5.48436232e-02,1.50391145e-03,48
2.108333,3.32928687e-01,-5.48398234e-02,-5.48398234e-02,0.00000000e+00,-5.48398234e-02,1.50370307e-03,48
2.112500,3.32700193e-01,-5.48361354e-02,-5.48361354e-02,0.00000000e+00,-5.48361354e-02,1.50350085e-03,48
2.116667,3.32471728e-01,-5.48325516e-02,-5.48325516e-02,0.00000000e+00,-5.48325516e-02,1.50330435e-03,48
2.120833,3.32243264e-01,-5.48290424e-02,-5.48290424e-02,0.00000000e+00,-5.48290424e-02,1.50311191e-03,48
2.125000,3.32014829e-01,-5.48256375e-02,-5.48256375e-02,0.00000000e+00,-5.48256375e-02,1.50292530e-03,48
2.129167,3.31786394e-01,-5.48223183e-02,-5.48223183e-02,0.00000000e+00,-5.48223183e-02,1.50274334e-03,48
2.133333,3.31557989e-01,-5.48190810e-02,-5.48190810e-02,0.00000000e+00,-5.48190810e-02,1.50256581e-03,48
2.137500,3.31329584e-01,-5.48159108e-02,-5.48159108e-02,0.00000000e+00,-5.48159108e-02,1.50239200e-03,48
2.141667,3.31101209e-01,-5.48128113e-02,-5.48128113e-02,0.00000000e+00,-5.48128113e-02,1.50222215e-03,48
2.145833,3.30872834e-01,-5.48097901e-02,-5.48097901e-02,0.00000000e+00,-5.48097901e-02,1.50205649e-03,48
2.150000,3.30644459e-01,-5.48068359e-02,-5.48068359e-02,0.00000000e+00,-5.48068359e-02,1.50189467e-03,48
2.154167,3.30416113e-01,-5.48039526e-02,-5.48039526e-02,0.00000000e+00,-5.48039526e-02,1.50173658e-03,48
2.158334,3.30187768e-01,-5.48011363e-02,-5.48011363e-02,0.00000000e+00,-5.48011363e-02,1.50158221e-03,48
2.162500,3.29959452e-01,-5.47983795e-02,-5.47983795e-02,0.00000000e+00,-5.47983795e-02,1.50143122e-03,48
2.166667,3.29731137e-01,-5.47956713e-02,-5.47956713e-02,0.00000000e+00,-5.47956713e-02,1.50128279e-03,48
2.170833,3.29502821e-01,-5.47930263e-02,-5.47930263e-02,0.00000000e+00,-5.47930263e-02,1.50113786e-03,48
2.175000,3.29274535e-01,-5.47904558e-02,-5.47904558e-02,0.00000000e+00,-5.47904558e-02,1.50099699e-03,48
2.179167,3.29046249e-01,-5.47879413e-02,-5.47879413e-02,0.00000000e+00,-5.47879413e-02,1.50085927e-03,48
2.183333,3.28817964e-01,-5.47854751e-02,-5.47854751e-02,0.00000000e+00,-5.47854751e-02,1.50072412e-03,48
2.187500,3.28589708e-01,-5.47830462e-02,-5.47830462e-02,0.00000000e+00,-5.47830462e-02,1.50059105e-03,48
2.191667,3.28361452e-01,-5.47806621e-02,-5.47806621e-02,0.00000000e+00,-5.47806621e-02,1.50046044e-03,48
2.195833,3.28133196e-01,-5.47783300e-02,-5.47783300e-02,0.00000000e+00,-5.47783300e-02,1.50033273e-03,48
2.200000,3.27904969e-01,-5.47760800e-02,-5.47760800e-02,0.00000000e+00,-5.47760800e-02,1.50020944e-03,48
2.204167,3.27676743e-01,-5.47738411e-02,-5.47738411e-02,0.00000000e+00,-5.47738411e-02,1.50008686e-03,48
2.208333,3.27448517e-01,-5.47716394e-02,-5.47716394e-02,0.00000000e+00,-5.47716394e-02,1.49996625e-03,48
2.212500,3.27220321e-01,-5.47695048e-02,-5.47695048e-02,0.00000000e+00,-5.47695048e-02,1.49984937e-03,48
2.216667,3.26992124e-01,-5.47673963e-02,-5.47673963e-02,0.00000000e+00,-5.47673963e-02,1.49973389e-03,48
2.220834,3.26763928e-01,-5.47653213e-02,-5.47653213e-02,0.00000000e+00,-5.47653213e-02,1.49962027e-03,48
2.225000,3.26535761e-01,-5.47632948e-02,-5.47632948e-02,0.00000000e+00,-5.47632948e-02,1.49950921e-03,48
2.229167,3.26307595e-01,-5.47612906e-02,-5.47612906e-02,0.00000000e+00,-5.47612906e-02,1.49939943e-03,48
2.233333,3.26079428e-01,-5.47593422e-02,-5.47593422e-02,0.00000000e+00,-5.47593422e-02,1.49929279e-03,48
2.237500,3.25851262e-01,-5.47574162e-02,-5.47574162e-02,0.00000000e+00,-5.47574162e-02,1.49918732e-03,48
2.241667,3.25623125e-01,-5.47555424e-02,-5.47555424e-02,0.00000000e+00,-5.47555424e-02,1.49908476e-03,48
2.245833,3.25394988e-01,-5.47536910e-02,-5.47536910e-02,0.00000000e+00,-5.47536910e-02,1.49898336e-03,48
2.250000,3.25166851e-01,-5.47518656e-02,-5.47518656e-02,0.00000000e+00,-5.47518656e-02,1.49888336e-03,48
2.254167,3.24938715e-01,-5.47500774e-02,-5.47500774e-02,0.00000000e+00,-5.47500774e-02,1.49878545e-03,48
2.258333,3.24710608e-01,-5.47483265e-02,-5.47483265e-02,0.00000000e+00,-5.47483265e-02,1.49868964e-03,48
2.262500,3.24482501e-01,-5.47465868e-02,-5.47465868e-02,0.00000000e+00,-5.47465868e-02,1.49859441e-03,48
2.266667,3.24254394e-01,-5.47448844e-02,-5.47448844e-02,0.00000000e+00,-5.47448844e-02,1.49850117e-03,48
2.270833,3.24026287e-01,-5.47432192e-02,-5.47432192e-02,0.00000000e+00,-5.47432192e-02,1.49841001e-03,48
2.275000,3.23798209e-01,-5.47415838e-02,-5.47415838e-02,0.00000000e+00,-5.47415838e-02,1.49832049e-03,48
2.279167,3.23570132e-01,-5.47399744e-02,-5.47399744e-02,0.00000000e+00,-5.47399744e-02,1.49823236e-03,48
2.283334,3.23342055e-01,-5.47383688e-02,-5.47383688e-02,0.00000000e+00,-5.47383688e-02,1.49814447e-03,48
2.287500,3.23113978e-01,-5.47368117e-02,-5.47368117e-02,0.00000000e+00,-5.47368117e-02,1.49805925e-03,48
2.291667,3.22885901e-01,-5.47352657e-02,-5.47352657e-02,0.00000000e+00,-5.47352657e-02,1.49797462e-03,48
2.295833,3.22657853e-01,-5.47337644e-02,-5.47337644e-02,0.00000000e+00,-5.47337644e-02,1.49789243e-03,48
2.300000,3.22429806e-01,-5.47322631e-02,-5.47322631e-02,0.00000000e+00,-5.47322631e-02,1.49781036e-03,48
2.304167,3.22201759e-01,-5.47308065e-02,-5.47308065e-02,0.00000000e+00,-5.47308065e-02,1.49773061e-03,48
2.308333,3.21973711e-01,-5.47293574e-02,-5.47293574e-02,0.00000000e+00,-5.47293574e-02,1.49765133e-03,48
2.312500,3.21745664e-01,-5.47279380e-02,-5.47279380e-02,0.00000000e+00,-5.47279380e-02,1.49757357e-03,48
2.316667,3.21517646e-01,-5.47265224e-02,-5.47265224e-02,0.00000000e+00,-5.47265224e-02,1.49749615e-03,48
2.320833,3.21289629e-01,-5.47251366e-02,-5.47251366e-02,0.00000000e+00,-5.47251366e-02,1.49742025e-03,48
2.325000,3.21061611e-01,-5.47237732e-02,-5.47237732e-02,0.00000000e+00,-5.47237732e-02,1.49734563e-03,48
2.329167,3.20833594e-01,-5.47224246e-02,-5.47224246e-02,0.00000000e+00,-5.47224246e-02,1.49727182e-03,48
2.333333,3.20605576e-01,-5.47211133e-02,-5.47211133e-02,0.00000000e+00,-5.47211133e-02,1.49720011e-03,48
2.337500,3.20377588e-01,-5.47198020e-02,-5.47198020e-02,0.00000000e+00,-5.47198020e-02,1.49712840e-03,48
2.341667,3.20149601e-01,-5.47185168e-02,-5.47185168e-02,0.00000000e+00,-5.47185168e-02,1.49705808e-03,48
2.345834,3.19921613e-01,-5.47172427e-02,-5.47172427e-02,0.00000000e+00,-5.47172427e-02,1.49698835e-03,48
2.350000,3.19693625e-01,-5.47159910e-02,-5.47159910e-02,0.00000000e+00,-5.47159910e-02,1.49691978e-03,48
2.354167,3.19465637e-01,-5.47147579e-02,-5.47147579e-02,0.00000000e+00,-5.47147579e-02,1.49685238e-03,48
2.358333,3.19237649e-01,-5.47135547e-02,-5.47135547e-02,0.00000000e+00,-5.47135547e-02,1.49678648e-03,48
2.362500,3.19009691e-01,-5.47123589e-02,-5.47123589e-02,0.00000000e+00,-5.47123589e-02,1.49672106e-03,48
2.366667,3.18781734e-01,-5.47111705e-02,-5.47111705e-02,0.00000000e+00,-5.47111705e-02,1.49665610e-03,48
2.370833,3.18553776e-01,-5.47100157e-02,-5.47100157e-02,0.00000000e+00,-5.47100157e-02,1.49659289e-03,48
2.375000,3.18325818e-01,-5.47088608e-02,-5.47088608e-02,0.00000000e+00,-5.47088608e-02,1.49652967e-03,48
2.379167,3.18097860e-01,-5.47077134e-02,-5.47077134e-02,0.00000000e+00,-5.47077134e-02,1.49646692e-03,48
2.383333,3.17869902e-01,-5.47065958e-02,-5.47065958e-02,0.00000000e+00,-5.47065958e-02,1.49640581e-03,48
2.387500,3.17641973e-01,-5.47054857e-02,-5.47054857e-02,0.00000000e+00,-5.47054857e-02,1.49634504e-03,48
2.391667,3.17414045e-01,-5.47043979e-02,-5.47043979e-02,0.00000000e+00,-5.47043979e-02,1.49628555e-03,48
2.395833,3.17186117e-01,-5.47033101e-02,-5.47033101e-02,0.00000000e+00,-5.47033101e-02,1.49622606e-03,48
2.400000,3.16958189e-01,-5.47022559e-02,-5.47022559e-02,0.00000000e+00,-5.47022559e-02,1.49616844e-03,48
2.404167,3.16730261e-01,-5.47011942e-02,-5.47011942e-02,0.00000000e+00,-5.47011942e-02,1.49611034e-03,48
2.408334,3.16502333e-01,-5.47001697e-02,-5.47001697e-02,0.00000000e+00,-5.47001697e-02,1.49605423e-03,48
2.412500,3.16274434e-01,-5.46991304e-02,-5.46991304e-02,0.00000000e+00,-5.46991304e-02,1.49599742e-03,48
2.416667,3.16046536e-01,-5.46981245e-02,-5.46981245e-02,0.00000000e+00,-5.46981245e-02,1.49594236e-03,48
2.420833,3.15818638e-01,-5.46971187e-02,-5.46971187e-02,0.00000000e+00,-5.46971187e-02,1.49588741e-03,48
2.425000,3.15590739e-01,-5.46961389e-02,-5.46961389e-02,0.00000000e+00,-5.46961389e-02,1.49583386e-03,48
2.429167,3.15362841e-01,-5.46951592e-02,-5.46951592e-02,0.00000000e+00,-5.46951592e-02,1.49578019e-03,48
2.433333,3.15134943e-01,-5.46941943e-02,-5.46941943e-02,0.00000000e+00,-5.46941943e-02,1.49572745e-03,48
2.437500,3.14907044e-01,-5.46932481e-02,-5.46932481e-02,0.00000000e+00,-5.46932481e-02,1.49567565e-03,48
2.441667,3.14679146e-01,-5.46922944e-02,-5.46922944e-02,0.00000000e+00,-5.46922944e-02,1.49562350e-03,48
2.445833,3.14451277e-01,-5.46913594e-02,-5.46913594e-02,0.00000000e+00,-5.46913594e-02,1.49557239e-03,48
2.450000,3.14223409e-01,-5.46904393e-02,-5.46904393e-02,0.00000000e+00,-5.46904393e-02,1.49552210e-03,48
2.454167,3.13995540e-01,-5.46895191e-02,-5.46895191e-02,0.00000000e+00,-5.46895191e-02,1.49547181e-03,48
2.458333,3.13767672e-01,-5.46886250e-02,-5.46886250e-02,0.00000000e+00,-5.46886250e-02,1.49542291e-03,48
2.462500,3.13539803e-01,-5.46877310e-02,-5.46877310e-02,0.00000000e+00,-5.46877310e-02,1.49537402e-03,48
2.466667,3.13311934e-01,-5.46868630e-02,-5.46868630e-02,0.00000000e+00,-5.46868630e-02,1.49532652e-03,48
2.470834,3.13084066e-01,-5.46860136e-02,-5.46860136e-02,0.00000000e+00,-5.46860136e-02,1.49528007e-03,48
2.475000,3.12856197e-01,-5.46851270e-02,-5.46851270e-02,0.00000000e+00,-5.46851270e-02,1.49523153e-03,48
2.479167,3.12628359e-01,-5.46842851e-02,-5.46842851e-02,0.00000000e+00,-5.46842851e-02,1.49518554e-03,48
2.483333,3.12400520e-01,-5.46834581e-02,-5.46834581e-02,0.00000000e+00,-5.46834581e-02,1.49514026e-03,48
2.487500,3.12172681e-01,-5.46826236e-02,-5.46826236e-02,0.00000000e+00,-5.46826236e-02,1.49509462e-03,48
2.491667,3.11944842e-01,-5.46817780e-02,-5.46817780e-02,0.00000000e+00,-5.46817780e-02,1.49504840e-03,48
2.495833,3.11717004e-01,-5.46809696e-02,-5.46809696e-02,0.00000000e+00,-5.46809696e-02,1.49500417e-03,48
2.500000,3.11489165e-01,-5.46801761e-02,-5.46801761e-02,0.00000000e+00,-5.46801761e-02,1.49496086e-03,48
2.504167,3.11261326e-01,-5.46793677e-02,-5.46793677e-02,0.00000000e+00,-5.46793677e-02,1.49491662e-03,48
2.508333,3.11033487e-01,-5.46785928e-02,-5.46785928e-02,0.00000000e+00,-5.46785928e-02,1.49487425e-03,48
2.512500,3.10805649e-01,-5.46778068e-02,-5.46778068e-02,0.00000000e+00,-5.46778068e-02,1.49483129e-03,48
2.516667,3.10577840e-01,-5.46770357e-02,-5.46770357e-02,0.00000000e+00,-5.46770357e-02,1.49478915e-03,48
2.520833,3.10350031e-01,-5.46762757e-02,-5.46762757e-02,0.00000000e+00,-5.46762757e-02,1.49474759e-03,48
2.525000,3.10122222e-01,-5.46755232e-02,-5.46755232e-02,0.00000000e+00,-5.46755232e-02,1.49470638e-03,48
2.529167,3.09894413e-01,-5.46747856e-02,-5.46747856e-02,0.00000000e+00,-5.46747856e-02,1.49466610e-03,48
2.533334,3.09666604e-01,-5.46740182e-02,-5.46740182e-02,0.00000000e+00,-5.46740182e-02,1.49462419e-03,48
2.537500,3.09438795e-01,-5.46732880e-02,-5.46732880e-02,0.00000000e+00,-5.46732880e-02,1.49458426e-03,48
2.541667,3.09210986e-01,-5.46725728e-02,-5.46725728e-02,0.00000000e+00,-5.46725728e-02,1.49454514e-03,48
2.545833,3.08983177e-01,-5.46718501e-02,-5.46718501e-02,0.00000000e+00,-5.46718501e-02,1.49450556e-03,48
2.550000,3.08755368e-01,-5.46711273e-02,-5.46711273e-02,0.00000000e+00,-5.46711273e-02,1.49446609e-03,48
2.554167,3.08527589e-01,-5.46704233e-02,-5.46704233e-02,0.00000000e+00,-5.46704233e-02,1.49442756e-03,48
2.558333,3.08299810e-01,-5.46697341e-02,-5.46697341e-02,0.00000000e+00,-5.46697341e-02,1.49438996e-03,48
2.562500,3.08072031e-01,-5.46690412e-02,-5.46690412e-02,0.00000000e+00,-5.46690412e-02,1.49435201e-03,48
2.566667,3.07844251e-01,-5.46683520e-02,-5.46683520e-02,0.00000000e+00,-5.46683520e-02,1.49431441e-03,48
2.570833,3.07616472e-01,-5.46676852e-02,-5.46676852e-02,0.00000000e+00,-5.46676852e-02,1.49427785e-03,48
2.575000,3.07388693e-01,-5.46670035e-02,-5.46670035e-02,0.00000000e+00,-5.46670035e-02,1.49424060e-03,48
2.579167,3.07160914e-01,-5.46663404e-02,-5.46663404e-02,0.00000000e+00,-5.46663404e-02,1.49420439e-03,48
2.583333,3.06933135e-01,-5.46656772e-02,-5.46656772e-02,0.00000000e+00,-5.46656772e-02,1.49416819e-03,48
2.587500,3.06705356e-01,-5.46650477e-02,-5.46650477e-02,0.00000000e+00,-5.46650477e-02,1.49413373e-03,48
2.591667,3.06477576e-01,-5.46643957e-02,-5.46643957e-02,0.00000000e+00,-5.46643957e-02,1.49409811e-03,48
2.595834,3.06249797e-01,-5.46637475e-02,-5.46637475e-02,0.00000000e+00,-5.46637475e-02,1.49406260e-03,48
2.600000,3.06022048e-01,-5.46631068e-02,-5.46631068e-02,0.00000000e+00,-5.46631068e-02,1.49402767e-03,48
2.604167,3.05794299e-01,-5.46624847e-02,-5.46624847e-02,0.00000000e+00,-5.46624847e-02,1.49399356e-03,48
2.608334,3.05566549e-01,-5.46618626e-02,-5.46618626e-02,0.00000000e+00,-5.46618626e-02,1.49395957e-03,48
2.612500,3.05338800e-01,-5.46612442e-02,-5.46612442e-02,0.00000000e+00,-5.46612442e-02,1.49392581e-03,48
2.616667,3.05111051e-01,-5.46606332e-02,-5.46606332e-02,0.00000000e+00,-5.46606332e-02,1.49389240e-03,48
2.620833,3.04883301e-01,-5.46600297e-02,-5.46600297e-02,0.00000000e+00,-5.46600297e-02,1.49385945e-03,48
2.625000,3.04655552e-01,-5.46594262e-02,-5.46594262e-02,0.00000000e+00,-5.46594262e-02,1.49382639e-03,48
2.629167,3.04427803e-01,-5.46588376e-02,-5.46588376e-02,0.00000000e+00,-5.46588376e-02,1.49379426e-03,48
2.633333,3.04200053e-01,-5.46582378e-02,-5.46582378e-02,0.00000000e+00,-5.46582378e-02,1.49376143e-03,48
2.637500,3.03972304e-01,-5.46576530e-02,-5.46576530e-02,0.00000000e+00,-5.46576530e-02,1.49372953e-03,48
2.641667,3.03744555e-01,-5.46570718e-02,-5.46570718e-02,0.00000000e+00,-5.46570718e-02,1.49369775e-03,48
2.645833,3.03516805e-01,-5.46565019e-02,-5.46565019e-02,0.00000000e+00,-5.46565019e-02,1.49366655e-03,48
2.650000,3.03289086e-01,-5.46559244e-02,-5.46559244e-02,0.00000000e+00,-5.46559244e-02,1.49363501e-03,48
2.654167,3.03061366e-01,-5.46553619e-02,-5.46553619e-02,0.00000000e+00,-5.46553619e-02,1.49360427e-03,48
2.658334,3.02833647e-01,-5.46548106e-02,-5.46548106e-02,0.00000000e+00,-5.46548106e-02,1.49357412e-03,48
2.662500,3.02605927e-01,-5.46542518e-02,-5.46542518e-02,0.00000000e+00,-5.46542518e-02,1.49354362e-03,48
2.666667,3.02378207e-01,-5.46536930e-02,-5.46536930e-02,0.00000000e+00,-5.46536930e-02,1.49351312e-03,48
2.670834,3.02150488e-01,-5.46531528e-02,-5.46531528e-02,0.00000000e+00,-5.46531528e-02,1.49348355e-03,48
2.675000,3.01922768e-01,-5.46526089e-02,-5.46526089e-02,0.00000000e+00,-5.46526089e-02,1.49345386e-03,48
2.679167,3.01695049e-01,-5.46520725e-02,-5.46520725e-02,0.00000000e+00,-5.46520725e-02,1.49342453e-03,48
2.683333,3.01467329e-01,-5.46515472e-02,-5.46515472e-02,0.00000000e+00,-5.46515472e-02,1.49339577e-03,48
2.687500,3.01239610e-01,-5.46510182e-02,-5.46510182e-02,0.00000000e+00,-5.46510182e-02,1.49336690e-03,48
2.691667,3.01011890e-01,-5.46504818e-02,-5.46504818e-02,0.00000000e+00,-5.46504818e-02,1.49333756e-03,48
2.695833,3.00784171e-01,-5.46499528e-02,-5.46499528e-02,0.00000000e+00,-5.46499528e-02,1.49330869e-03,48
2.700000,3.00556451e-01,-5.46494536e-02,-5.46494536e-02,0.00000000e+00,-5.46494536e-02,1.49328134e-03,48
2.704167,3.00328761e-01,-5.46489283e-02,-5.46489283e-02,0.00000000e+00,-5.46489283e-02,1.49325270e-03,48
2.708333,3.00101072e-01,-5.46484366e-02,-5.46484366e-02,0.00000000e+00,-5.46484366e-02,1.49322581e-03,48
2.712500,2.99873382e-01,-5.46479188e-02,-5.46479188e-02,0.00000000e+00,-5.46479188e-02,1.49319752e-03,48
2.716667,2.99645692e-01,-5.46474271e-02,-5.46474271e-02,0.00000000e+00,-5.46474271e-02,1.49317062e-03,48
