t,box_y,box_vy,p_body_y,p_grid_y,p_sum_y,KE_box,nodes_inside
1.808333,1.14014596e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.812500,1.13304958e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.816667,1.12595320e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.820833,1.11885682e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.825000,1.11176044e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.829167,1.10466406e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.833333,1.09756768e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.837500,1.09047130e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.841667,1.08337492e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.845833,1.07627854e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.850000,1.06918216e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.854167,1.06208578e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.858333,1.05498940e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.862500,1.04789302e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.866667,1.04079664e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.870833,1.03370026e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.875000,1.02660388e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.879167,1.01950750e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.883333,1.01241112e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.887500,1.00531474e-01,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.891667,9.98218358e-02,-1.70312494e-01,-1.70312494e-01,0.00000000e+00,-1.70312494e-01,1.45031726e-02,48
1.895833,9.90412384e-02,-1.87343746e-01,-1.87343746e-01,0.00000000e+00,-1.87343746e-01,1.75488405e-02,48
1.900000,9.81996134e-02,-2.01990619e-01,-2.01990619e-01,0.00000000e+00,-2.01990619e-01,2.04001050e-02,48
1.904167,9.73054990e-02,-2.14586943e-01,-2.14586943e-01,0.00000000e+00,-2.14586943e-01,2.30237786e-02,48
1.908333,9.63662490e-02,-2.25419775e-01,-2.25419775e-01,0.00000000e+00,-2.25419775e-01,2.54070368e-02,48
1.912500,9.53881815e-02,-2.34736025e-01,-2.34736025e-01,0.00000000e+00,-2.34736025e-01,2.75504999e-02,48
1.916667,9.43767279e-02,-2.42747992e-01,-2.42747992e-01,0.00000000e+00,-2.42747992e-01,2.94632930e-02,48
1.920833,9.33365673e-02,-2.49638289e-01,-2.49638289e-01,0.00000000e+00,-2.49638289e-01,3.11596375e-02,48
1.925000,9.22717154e-02,-2.55563945e-01,-2.55563945e-01,0.00000000e+00,-2.55563945e-01,3.26564647e-02,48
1.929167,9.11856294e-02,-2.60659993e-01,-2.60659993e-01,0.00000000e+00,-2.60659993e-01,3.39718163e-02,48
1.933333,9.00812820e-02,-2.65042603e-01,-2.65042603e-01,0.00000000e+00,-2.65042603e-01,3.51237915e-02,48
1.937500,8.89612362e-02,-2.68811613e-01,-2.68811613e-01,0.00000000e+00,-2.68811613e-01,3.61298434e-02,48
1.941667,8.78276825e-02,-2.72052974e-01,-2.72052974e-01,0.00000000e+00,-2.72052974e-01,3.70064117e-02,48
1.945833,8.66825134e-02,-2.74840564e-01,-2.74840564e-01,0.00000000e+00,-2.74840564e-01,3.77686694e-02,48
1.950000,8.55273530e-02,-2.77237892e-01,-2.77237892e-01,0.00000000e+00,-2.77237892e-01,3.84304263e-02,48
1.954167,8.43636021e-02,-2.79299587e-01,-2.79299587e-01,0.00000000e+00,-2.79299587e-01,3.90041284e-02,48
1.958333,8.31924677e-02,-2.81072646e-01,-2.81072646e-01,0.00000000e+00,-2.81072646e-01,3.95009145e-02,48
1.962500,8.20149779e-02,-2.82597482e-01,-2.82597482e-01,0.00000000e+00,-2.82597482e-01,3.99306677e-02,48
1.966667,8.08320269e-02,-2.83908844e-01,-2.83908844e-01,0.00000000e+00,-2.83908844e-01,4.03021164e-02,48
1.970833,7.96443745e-02,-2.85036623e-01,-2.85036623e-01,0.00000000e+00,-2.85036623e-01,4.06229384e-02,48
1.975000,7.84526840e-02,-2.86006510e-01,-2.86006510e-01,0.00000000e+00,-2.86006510e-01,4.08998616e-02,48
1.979167,7.72575140e-02,-2.86840618e-01,-2.86840618e-01,0.00000000e+00,-2.86840618e-01,4.11387682e-02,48
1.983333,7.60593563e-02,-2.87557930e-01,-2.87557930e-01,0.00000000e+00,-2.87557930e-01,4.13447805e-02,48
1.987500,7.48586282e-02,-2.88174808e-01,-2.88174808e-01,0.00000000e+00,-2.88174808e-01,4.15223613e-02,48
1.991667,7.36556873e-02,-2.88705319e-01,-2.88705319e-01,0.00000000e+00,-2.88705319e-01,4.16753814e-02,48
1.995833,7.24508464e-02,-2.89161593e-01,-2.89161593e-01,0.00000000e+00,-2.89161593e-01,4.18072119e-02,48
2.000000,7.12443739e-02,-2.89553970e-01,-2.89553970e-01,0.00000000e+00,-2.89553970e-01,4.19207513e-02,48
2.004167,7.00364932e-02,-2.89891422e-01,-2.89891422e-01,0.00000000e+00,-2.89891422e-01,4.20185179e-02,48
2.008333,6.88274056e-02,-2.90181607e-01,-2.90181607e-01,0.00000000e+00,-2.90181607e-01,4.21026833e-02,48
2.012500,6.76172748e-02,-2.90431172e-01,-2.90431172e-01,0.00000000e+00,-2.90431172e-01,4.21751328e-02,48
2.016667,6.64062500e-02,-2.90645808e-01,-2.90645808e-01,0.00000000e+00,-2.90645808e-01,4.22374941e-02,48
2.020833,6.51944578e-02,-2.90830404e-01,-2.90830404e-01,0.00000000e+00,-2.90830404e-01,4.22911607e-02,48
2.025000,6.39820024e-02,-2.90989161e-01,-2.90989161e-01,0.00000000e+00,-2.90989161e-01,4.23373468e-02,48
2.029167,6.27689809e-02,-2.91125685e-01,-2.91125685e-01,0.00000000e+00,-2.91125685e-01,4.23770808e-02,48
2.033334,6.15554675e-02,-2.91243076e-01,-2.91243076e-01,0.00000000e+00,-2.91243076e-01,4.24112640e-02,48
2.037500,6.03415333e-02,-2.91344047e-01,-2.91344047e-01,0.00000000e+00,-2.91344047e-01,4.24406752e-02,48
2.041667,5.91272376e-02,-2.91430891e-01,-2.91430891e-01,0.00000000e+00,-2.91430891e-01,4.24659811e-02,48
2.045833,5.79126328e-02,-2.91505575e-01,-2.91505575e-01,0.00000000e+00,-2.91505575e-01,4.24877517e-02,48
2.050000,5.66977598e-02,-2.91569799e-01,-2.91569799e-01,0.00000000e+00,-2.91569799e-01,4.25064750e-02,48
2.054167,5.54826558e-02,-2.91625023e-01,-2.91625023e-01,0.00000000e+00,-2.91625023e-01,4.25225757e-02,48
2.058333,5.42673543e-02,-2.91672528e-01,-2.91672528e-01,0.00000000e+00,-2.91672528e-01,4.25364301e-02,48
2.062500,5.30518815e-02,-2.91713387e-01,-2.91713387e-01,0.00000000e+00,-2.91713387e-01,4.25483510e-02,48
2.066667,5.18362634e-02,-2.91748524e-01,-2.91748524e-01,0.00000000e+00,-2.91748524e-01,4.25585993e-02,48
2.070833,5.06205186e-02,-2.91778743e-01,-2.91778743e-01,0.00000000e+00,-2.91778743e-01,4.25674170e-02,48
2.075000,4.94046658e-02,-2.91804731e-01,-2.91804731e-01,0.00000000e+00,-2.91804731e-01,4.25750017e-02,48
2.079167,4.81887199e-02,-2.91827083e-01,-2.91827083e-01,0.00000000e+00,-2.91827083e-01,4.25815247e-02,32
2.083333,4.69726920e-02,-2.91846305e-01,-2.91846305e-01,0.00000000e+00,-2.91846305e-01,4.25871313e-02,32
2.087500,4.57565971e-02,-2.91862816e-01,-2.91862816e-01,0.00000000e+00,-2.91862816e-01,4.25919518e-02,32
2.091667,4.45404425e-02,-2.91877031e-01,-2.91877031e-01,0.00000000e+00,-2.91877031e-01,4.25961018e-02,32
2.095834,4.33242358e-02,-2.91889250e-01,-2.91889250e-01,0.00000000e+00,-2.91889250e-01,4.25996669e-02,32
2.100000,4.21079881e-02,-2.91899770e-01,-2.91899770e-01,0.00000000e+00,-2.91899770e-01,4.26027365e-02,32
2.104167,4.08917032e-02,-2.91908801e-01,-2.91908801e-01,0.00000000e+00,-2.91908801e-01,4.26053740e-02,32
2.108333,3.96753848e-02,-2.91916579e-01,-2.91916579e-01,0.00000000e+00,-2.91916579e-01,4.26076427e-02,32
2.112500,3.84590365e-02,-2.91923255e-01,-2.91923255e-01,0.00000000e+00,-2.91923255e-01,4.26095948e-02,32
2.116667,3.72426659e-02,-2.91929007e-01,-2.91929007e-01,0.00000000e+00,-2.91929007e-01,4.26112711e-02,32
2.120833,3.60262729e-02,-2.91933954e-01,-2.91933954e-01,0.00000000e+00,-2.91933954e-01,4.26127166e-02,32
2.125000,3.48098651e-02,-2.91938186e-01,-2.91938186e-01,0.00000000e+00,-2.91938186e-01,4.26139534e-02,32
2.129167,3.35934423e-02,-2.91941851e-01,-2.91941851e-01,0.00000000e+00,-2.91941851e-01,4.26150225e-02,32
2.133333,3.23770046e-02,-2.91944981e-01,-2.91944981e-01,0.00000000e+00,-2.91944981e-01,4.26159352e-02,32
2.137500,3.11605558e-02,-2.91947663e-01,-2.91947663e-01,0.00000000e+00,-2.91947663e-01,4.26167175e-02,32
2.141667,2.99440976e-02,-2.91950017e-01,-2.91950017e-01,0.00000000e+00,-2.91950017e-01,4.26174067e-02,32
2.145833,2.87276302e-02,-2.91952014e-01,-2.91952014e-01,0.00000000e+00,-2.91952014e-01,4.26179878e-02,32
2.150000,2.75111571e-02,-2.91953743e-01,-2.91953743e-01,0.00000000e+00,-2.91953743e-01,4.26184945e-02,32
2.154167,2.62946766e-02,-2.91955203e-01,-2.91955203e-01,0.00000000e+00,-2.91955203e-01,4.26189192e-02,32
2.158334,2.50781905e-02,-2.91956484e-01,-2.91956484e-01,0.00000000e+00,-2.91956484e-01,4.26192954e-02,32
2.162500,2.38617007e-02,-2.91957587e-01,-2.91957587e-01,0.00000000e+00,-2.91957587e-01,4.26196158e-02,32
2.166667,2.26452071e-02,-2.91958511e-01,-2.91958511e-01,0.00000000e+00,-2.91958511e-01,4.26198877e-02,32
2.170833,2.14287098e-02,-2.91959316e-01,-2.91959316e-01,0.00000000e+00,-2.91959316e-01,4.26201224e-02,32
2.175000,2.02122107e-02,-2.91960001e-01,-2.91960001e-01,0.00000000e+00,-2.91960001e-01,4.26203199e-02,32
2.179167,1.89957079e-02,-2.91960597e-01,-2.91960597e-01,0.00000000e+00,-2.91960597e-01,4.26204950e-02,32
2.183333,1.77792031e-02,-2.91961133e-01,-2.91961133e-01,0.00000000e+00,-2.91961133e-01,4.26206514e-02,32
2.187500,1.65626965e-02,-2.91961581e-01,-2.91961581e-01,0.00000000e+00,-2.91961581e-01,4.26207818e-02,32
2.191667,1.53461881e-02,-2.91961968e-01,-2.91961968e-01,0.00000000e+00,-2.91961968e-01,4.26208936e-02,32
2.195833,1.41296787e-02,-2.91962296e-01,-2.91962296e-01,0.00000000e+00,-2.91962296e-01,4.26209904e-02,32
2.200000,1.29131675e-02,-2.91962564e-01,-2.91962564e-01,0.00000000e+00,-2.91962564e-01,4.26210687e-02,32
2.204167,1.16966553e-02,-2.91962802e-01,-2.91962802e-01,0.00000000e+00,-2.91962802e-01,4.26211394e-02,32
2.208333,1.04801431e-02,-2.91963011e-01,-2.91963011e-01,0.00000000e+00,-2.91963011e-01,4.26211990e-02,32
2.212500,9.26363003e-03,-2.91963190e-01,-2.91963190e-01,0.00000000e+00,-2.91963190e-01,4.26212512e-02,32
2.216667,8.04711599e-03,-2.91963339e-01,-2.91963339e-01,0.00000000e+00,-2.91963339e-01,4.26212959e-02,32
2.220834,6.83060149e-03,-2.91963458e-01,-2.91963458e-01,0.00000000e+00,-2.91963458e-01,4.26213294e-02,32
2.225000,5.61408652e-03,-2.91963577e-01,-2.91963577e-01,0.00000000e+00,-2.91963577e-01,4.26213667e-02,32
2.229167,4.39757109e-03,-2.91963696e-01,-2.91963696e-01,0.00000000e+00,-2.91963696e-01,4.26214002e-02,32
2.233333,3.18105519e-03,-2.91963786e-01,-2.91963786e-01,0.00000000e+00,-2.91963786e-01,4.26214263e-02,32
2.237500,1.96453882e-03,-2.91963875e-01,-2.91963875e-01,0.00000000e+00,-2.91963875e-01,4.26214524e-02,32
2.241667,7.48022343e-04,-2.91963935e-01,-2.91963935e-01,0.00000000e+00,-2.91963935e-01,4.26214710e-02,32
2.245833,-4.68494371e-04,-2.91963995e-01,-2.91963995e-01,0.00000000e+00,-2.91963995e-01,4.26214859e-02,32
2.250000,-1.78233255e-03,-3.15321147e-01,-3.15321147e-01,0.00000000e+00,-3.15321147e-01,4.97137122e-02,32
2.254167,-3.18765291e-03,-3.37276876e-01,-3.37276876e-01,0.00000000e+00,-3.37276876e-01,5.68778440e-02,32
2.258333,-4.67896648e-03,-3.57915282e-01,-3.57915282e-01,0.00000000e+00,-3.57915282e-01,6.40516728e-02,32
2.262500,-6.25111395e-03,-3.77315372e-01,-3.77315372e-01,0.00000000e+00,-3.77315372e-01,7.11834431e-02,32
2.266667,-7.89924525e-03,-3.95551443e-01,-3.95551443e-01,0.00000000e+00,-3.95551443e-01,7.82304704e-02,32
2.270833,-9.61880106e-03,-4.12693352e-01,-4.12693352e-01,0.00000000e+00,-4.12693352e-01,8.51579010e-02,32
2.275000,-1.14054959e-02,-4.28806752e-01,-4.28806752e-01,0.00000000e+00,-4.28806752e-01,9.19376165e-02,32
2.279167,-1.32553019e-02,-4.43953335e-01,-4.43953335e-01,0.00000000e+00,-4.43953335e-01,9.85472798e-02,32
2.283334,-1.51644321e-02,-4.58191156e-01,-4.58191156e-01,0.00000000e+00,-4.58191156e-01,1.04969569e-01,32
2.287500,-1.71293262e-02,-4.71574694e-01,-4.71574694e-01,0.00000000e+00,-4.71574694e-01,1.11191347e-01,32
2.291667,-1.91466399e-02,-4.84155208e-01,-4.84155208e-01,0.00000000e+00,-4.84155208e-01,1.17203131e-01,32
2.295833,-2.12132279e-02,-4.95980918e-01,-4.95980918e-01,0.00000000e+00,-4.95980918e-01,1.22998536e-01,32
2.300000,-2.33261324e-02,-5.07097065e-01,-5.07097065e-01,0.00000000e+00,-5.07097065e-01,1.28573716e-01,32
2.304167,-2.54825745e-02,-5.17546237e-01,-5.17546237e-01,0.00000000e+00,-5.17546237e-01,1.33927047e-01,32
2.308333,-2.76799425e-02,-5.27368486e-01,-5.27368486e-01,0.00000000e+00,-5.27368486e-01,1.39058754e-01,32
2.312500,-2.99157817e-02,-5.36601365e-01,-5.36601365e-01,0.00000000e+00,-5.36601365e-01,1.43970519e-01,32
2.316667,-3.21877822e-02,-5.45280278e-01,-5.45280278e-01,0.00000000e+00,-5.45280278e-01,1.48665294e-01,32
2.320833,-3.44937742e-02,-5.53438485e-01,-5.53438485e-01,0.00000000e+00,-5.53438485e-01,1.53147072e-01,32
2.325000,-3.68317217e-02,-5.61107159e-01,-5.61107159e-01,0.00000000e+00,-5.61107159e-01,1.57420620e-01,32
2.329167,-3.91997024e-02,-5.68315744e-01,-5.68315744e-01,0.00000000e+00,-5.68315744e-01,1.61491394e-01,32
2.333333,-4.15959172e-02,-5.75091779e-01,-5.75091779e-01,0.00000000e+00,-5.75091779e-01,1.65365279e-01,32
2.337500,-4.40186709e-02,-5.81461251e-01,-5.81461251e-01,0.00000000e+00,-5.81461251e-01,1.69048592e-01,32
2.341667,-4.64663729e-02,-5.87448597e-01,-5.87448597e-01,0.00000000e+00,-5.87448597e-01,1.72547922e-01,32
2.345834,-4.89375256e-02,-5.93076706e-01,-5.93076706e-01,0.00000000e+00,-5.93076706e-01,1.75869986e-01,32
2.350000,-5.14307208e-02,-5.98367095e-01,-5.98367095e-01,0.00000000e+00,-5.98367095e-01,1.79021597e-01,32
2.354167,-5.39446399e-02,-6.03340089e-01,-6.03340089e-01,0.00000000e+00,-6.03340089e-01,1.82009637e-01,16
2.358333,-5.64780347e-02,-6.08014703e-01,-6.08014703e-01,0.00000000e+00,-6.08014703e-01,1.84840932e-01,16
2.362500,-5.90297394e-02,-6.12408817e-01,-6.12408817e-01,0.00000000e+00,-6.12408817e-01,1.87522277e-01,16
2.366667,-6.15986548e-02,-6.16539299e-01,-6.16539299e-01,0.00000000e+00,-6.16539299e-01,1.90060347e-01,16
2.370833,-6.41837493e-02,-6.20421946e-01,-6.20421946e-01,0.00000000e+00,-6.20421946e-01,1.92461699e-01,16
2.375000,-6.67840466e-02,-6.24071658e-01,-6.24071658e-01,0.00000000e+00,-6.24071658e-01,1.94732711e-01,16
2.379167,-6.93986416e-02,-6.27502382e-01,-6.27502382e-01,0.00000000e+00,-6.27502382e-01,1.96879625e-01,16
2.383333,-7.20266700e-02,-6.30727232e-01,-6.30727232e-01,0.00000000e+00,-6.30727232e-01,1.98908418e-01,16
2.387500,-7.46673346e-02,-6.33758605e-01,-6.33758605e-01,0.00000000e+00,-6.33758605e-01,2.00824991e-01,16
2.391667,-7.73198679e-02,-6.36608064e-01,-6.36608064e-01,0.00000000e+00,-6.36608064e-01,2.02634916e-01,16
2.395833,-7.99835622e-02,-6.39286578e-01,-6.39286578e-01,0.00000000e+00,-6.39286578e-01,2.04343662e-01,16
2.400000,-8.26577470e-02,-6.41804397e-01,-6.41804397e-01,0.00000000e+00,-6.41804397e-01,2.05956444e-01,16
2.404167,-8.53417963e-02,-6.44171119e-01,-6.44171119e-01,0.00000000e+00,-6.44171119e-01,2.07478210e-01,16
2.408334,-8.80351141e-02,-6.46395862e-01,-6.46395862e-01,0.00000000e+00,-6.46395862e-01,2.08913803e-01,16
2.412500,-9.07371417e-02,-6.48487091e-01,-6.48487091e-01,0.00000000e+00,-6.48487091e-01,2.10267752e-01,16
2.416667,-9.34473649e-02,-6.50452852e-01,-6.50452852e-01,0.00000000e+00,-6.50452852e-01,2.11544454e-01,16
2.420833,-9.61652845e-02,-6.52300715e-01,-6.52300715e-01,0.00000000e+00,-6.52300715e-01,2.12748110e-01,16
2.425000,-9.88904387e-02,-6.54037654e-01,-6.54037654e-01,0.00000000e+00,-6.54037654e-01,2.13882625e-01,16
2.429167,-1.01622403e-01,-6.55670404e-01,-6.55670404e-01,0.00000000e+00,-6.55670404e-01,2.14951843e-01,16
2.433333,-1.04524672e-01,-6.96545422e-01,-6.96545422e-01,0.00000000e+00,-6.96545422e-01,2.42587760e-01,16
2.437500,-1.07597254e-01,-7.37420440e-01,-7.37420440e-01,0.00000000e+00,-7.37420440e-01,2.71894455e-01,16
2.441667,-1.10840149e-01,-7.78295457e-01,-7.78295457e-01,0.00000000e+00,-7.78295457e-01,3.02871913e-01,16
2.445833,-1.14253357e-01,-8.19170475e-01,-8.19170475e-01,0.00000000e+00,-8.19170475e-01,3.35520148e-01,16
2.450000,-1.17836878e-01,-8.60045493e-01,-8.60045493e-01,0.00000000e+00,-8.60045493e-01,3.69839132e-01,16
2.454167,-1.21590711e-01,-9.00920510e-01,-9.00920510e-01,0.00000000e+00,-9.00920510e-01,4.05828893e-01,16
2.458333,-1.25514865e-01,-9.41795528e-01,-9.41795528e-01,0.00000000e+00,-9.41795528e-01,4.43489403e-01,16
2.462500,-1.29609331e-01,-9.82670546e-01,-9.82670546e-01,0.00000000e+00,-9.82670546e-01,4.82820690e-01,16
2.466667,-1.33874103e-01,-1.02354550e+00,-1.02354550e+00,0.00000000e+00,-1.02354550e+00,5.23822725e-01,16
2.470834,-1.38309196e-01,-1.06442046e+00,-1.06442046e+00,0.00000000e+00,-1.06442046e+00,5.66495478e-01,16
2.475000,-1.42914593e-01,-1.10529542e+00,-1.10529542e+00,0.00000000e+00,-1.10529542e+00,6.10839009e-01,16
2.479167,-1.47690296e-01,-1.14617038e+00,-1.14617038e+00,0.00000000e+00,-1.14617038e+00,6.56853259e-01,16
2.483333,-1.52636319e-01,-1.18704534e+00,-1.18704534e+00,0.00000000e+00,-1.18704534e+00,7.04538286e-01,16
2.487500,-1.57752648e-01,-1.22792029e+00,-1.22792029e+00,0.00000000e+00,-1.22792029e+00,7.53894150e-01,0
2.491667,-1.63039297e-01,-1.26879525e+00,-1.26879525e+00,0.00000000e+00,-1.26879525e+00,8.04920673e-01,0
2.495833,-1.68496251e-01,-1.30967021e+00,-1.30967021e+00,0.00000000e+00,-1.30967021e+00,8.57618034e-01,0
2.500000,-1.74123526e-01,-1.35054517e+00,-1.35054517e+00,0.00000000e+00,-1.35054517e+00,9.11986113e-01,0
2.504167,-1.79921106e-01,-1.39142013e+00,-1.39142013e+00,0.00000000e+00,-1.39142013e+00,9.68024969e-01,0
2.508333,-1.85889006e-01,-1.43229508e+00,-1.43229508e+00,0.00000000e+00,-1.43229508e+00,1.02573466e+00,0
2.512500,-1.92027211e-01,-1.47317004e+00,-1.47317004e+00,0.00000000e+00,-1.47317004e+00,1.08511496e+00,0
2.516667,-1.98335737e-01,-1.51404500e+00,-1.51404500e+00,0.00000000e+00,-1.51404500e+00,1.14616609e+00,0
2.520833,-2.04814568e-01,-1.55491996e+00,-1.55491996e+00,0.00000000e+00,-1.55491996e+00,1.20888805e+00,0
2.525000,-2.11463720e-01,-1.59579492e+00,-1.59579492e+00,0.00000000e+00,-1.59579492e+00,1.27328074e+00,0
2.529167,-2.18283176e-01,-1.63666987e+00,-1.63666987e+00,0.00000000e+00,-1.63666987e+00,1.33934414e+00,0
2.533334,-2.25272954e-01,-1.67754483e+00,-1.67754483e+00,0.00000000e+00,-1.67754483e+00,1.40707839e+00,0
2.537500,-2.32433036e-01,-1.71841979e+00,-1.71841979e+00,0.00000000e+00,-1.71841979e+00,1.47648335e+00,0
2.541667,-2.39763439e-01,-1.75929475e+00,-1.75929475e+00,0.00000000e+00,-1.75929475e+00,1.54755902e+00,0
2.545833,-2.47264147e-01,-1.80016971e+00,-1.80016971e+00,0.00000000e+00,-1.80016971e+00,1.62030554e+00,0
2.550000,-2.54935175e-01,-1.84104466e+00,-1.84104466e+00,0.00000000e+00,-1.84104466e+00,1.69472277e+00,0
2.554167,-2.62776494e-01,-1.88191962e+00,-1.88191962e+00,0.00000000e+00,-1.88191962e+00,1.77081072e+00,0
2.558333,-2.70788133e-01,-1.92279458e+00,-1.92279458e+00,0.00000000e+00,-1.92279458e+00,1.84856951e+00,0
2.562500,-2.78970093e-01,-1.96366954e+00,-1.96366954e+00,0.00000000e+00,-1.96366954e+00,1.92799902e+00,0
2.566667,-2.87322372e-01,-2.00454450e+00,-2.00454450e+00,0.00000000e+00,-2.00454450e+00,2.00909925e+00,0
2.570833,-2.95844942e-01,-2.04541945e+00,-2.04541945e+00,0.00000000e+00,-2.04541945e+00,2.09187031e+00,0
2.575000,-3.04537833e-01,-2.08629441e+00,-2.08629441e+00,0.00000000e+00,-2.08629441e+00,2.17631221e+00,0
2.579167,-3.13401043e-01,-2.12716937e+00,-2.12716937e+00,0.00000000e+00,-2.12716937e+00,2.26242471e+00,0
2.583333,-3.22434574e-01,-2.16804433e+00,-2.16804433e+00,0.00000000e+00,-2.16804433e+00,2.35020804e+00,0
2.587500,-3.31638396e-01,-2.20891929e+00,-2.20891929e+00,0.00000000e+00,-2.20891929e+00,2.43966222e+00,0
2.591667,-3.41012537e-01,-2.24979424e+00,-2.24979424e+00,0.00000000e+00,-2.24979424e+00,2.53078699e+00,0
2.595834,-3.50556999e-01,-2.29066920e+00,-2.29066920e+00,0.00000000e+00,-2.29066920e+00,2.62358260e+00,0
2.600000,-3.60271782e-01,-2.33154416e+00,-2.33154416e+00,0.00000000e+00,-2.33154416e+00,2.71804905e+00,0
2.604167,-3.70156854e-01,-2.37241912e+00,-2.37241912e+00,0.00000000e+00,-2.37241912e+00,2.81418633e+00,0
2.608334,-3.80212247e-01,-2.41329408e+00,-2.41329408e+00,0.00000000e+00,-2.41329408e+00,2.91199422e+00,0
2.612500,-3.90437961e-01,-2.45416903e+00,-2.45416903e+00,0.00000000e+00,-2.45416903e+00,3.01147294e+00,0
2.616667,-4.00833964e-01,-2.49504399e+00,-2.49504399e+00,0.00000000e+00,-2.49504399e+00,3.11262226e+00,0
2.620833,-4.11400288e-01,-2.53591895e+00,-2.53591895e+00,0.00000000e+00,-2.53591895e+00,3.21544242e+00,0
2.625000,-4.22136933e-01,-2.57679391e+00,-2.57679391e+00,0.00000000e+00,-2.57679391e+00,3.31993341e+00,0
2.629167,-4.33043897e-01,-2.61766887e+00,-2.61766887e+00,0.00000000e+00,-2.61766887e+00,3.42609525e+00,0
2.633333,-4.44121152e-01,-2.65854383e+00,-2.65854383e+00,0.00000000e+00,-2.65854383e+00,3.53392768e+00,0
2.637500,-4.55368727e-01,-2.69941878e+00,-2.69941878e+00,0.00000000e+00,-2.69941878e+00,3.64343095e+00,0
2.641667,-4.66786623e-01,-2.74029374e+00,-2.74029374e+00,0.00000000e+00,-2.74029374e+00,3.75460482e+00,0
2.645833,-4.78374839e-01,-2.78116870e+00,-2.78116870e+00,0.00000000e+00,-2.78116870e+00,3.86744976e+00,0
2.650000,-4.90133345e-01,-2.82204366e+00,-2.82204366e+00,0.00000000e+00,-2.82204366e+00,3.98196530e+00,0
2.654167,-5.02062201e-01,-2.86291862e+00,-2.86291862e+00,0.00000000e+00,-2.86291862e+00,4.09815168e+00,0
2.658334,-5.14161348e-01,-2.90379357e+00,-2.90379357e+00,0.00000000e+00,-2.90379357e+00,4.21600866e+00,0
2.662500,-5.26430786e-01,-2.94466853e+00,-2.94466853e+00,0.00000000e+00,-2.94466853e+00,4.33553648e+00,0
2.666667,-5.38870573e-01,-2.98554349e+00,-2.98554349e+00,0.00000000e+00,-2.98554349e+00,4.45673513e+00,0
2.670834,-5.51480651e-01,-3.02641845e+00,-3.02641845e+00,0.00000000e+00,-3.02641845e+00,4.57960415e+00,0
2.675000,-5.64261019e-01,-3.06729341e+00,-3.06729341e+00,0.00000000e+00,-3.06729341e+00,4.70414448e+00,0
2.679167,-5.77211738e-01,-3.10816836e+00,-3.10816836e+00,0.00000000e+00,-3.10816836e+00,4.83035517e+00,0
2.683333,-5.90332747e-01,-3.14904332e+00,-3.14904332e+00,0.00000000e+00,-3.14904332e+00,4.95823669e+00,0
2.687500,-6.03624046e-01,-3.18991828e+00,-3.18991828e+00,0.00000000e+00,-3.18991828e+00,5.08778954e+00,0
2.691667,-6.17085695e-01,-3.23079324e+00,-3.23079324e+00,0.00000000e+00,-3.23079324e+00,5.21901226e+00,0
2.695833,-6.30717635e-01,-3.27166820e+00,-3.27166820e+00,0.00000000e+00,-3.27166820e+00,5.35190630e+00,0
2.700000,-6.44519925e-01,-3.31254315e+00,-3.31254315e+00,0.00000000e+00,-3.31254315e+00,5.48647118e+00,0
2.704167,-6.58492506e-01,-3.35341811e+00,-3.35341811e+00,0.00000000e+00,-3.35341811e+00,5.62270641e+00,0
