t,px,py,pz,Lx,Ly,Lz,KE_sys
1.708333,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002613e+00,0.00000000e+00,1.21450005e+01
1.712500,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002708e+00,0.00000000e+00,1.21450005e+01
1.716667,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002756e+00,0.00000000e+00,1.21450005e+01
1.720833,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002708e+00,0.00000000e+00,1.21450005e+01
1.725000,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002756e+00,0.00000000e+00,1.21450005e+01
1.729167,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002756e+00,0.00000000e+00,1.21450005e+01
1.733333,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002804e+00,0.00000000e+00,1.21450005e+01
1.737500,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002804e+00,0.00000000e+00,1.21450005e+01
1.741667,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002804e+00,0.00000000e+00,1.21450005e+01
1.745833,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002899e+00,0.00000000e+00,1.21450005e+01
1.750000,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002899e+00,0.00000000e+00,1.21450005e+01
1.754167,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002899e+00,0.00000000e+00,1.21450005e+01
1.758333,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002947e+00,0.00000000e+00,1.21450005e+01
1.762500,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002947e+00,0.00000000e+00,1.21450005e+01
1.766667,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002995e+00,0.00000000e+00,1.21450005e+01
1.770833,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002995e+00,0.00000000e+00,1.21450005e+01
1.775000,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10002995e+00,0.00000000e+00,1.21450005e+01
1.779167,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003090e+00,0.00000000e+00,1.21450005e+01
1.783333,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003090e+00,0.00000000e+00,1.21450005e+01
1.787500,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003090e+00,0.00000000e+00,1.21450005e+01
1.791667,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003090e+00,0.00000000e+00,1.21450005e+01
1.795833,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003138e+00,0.00000000e+00,1.21450005e+01
1.800000,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003185e+00,0.00000000e+00,1.21450005e+01
1.804167,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003185e+00,0.00000000e+00,1.21450005e+01
1.808333,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003185e+00,0.00000000e+00,1.21450005e+01
1.812500,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003281e+00,0.00000000e+00,1.21450005e+01
1.816667,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003281e+00,0.00000000e+00,1.21450005e+01
1.820833,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003281e+00,0.00000000e+00,1.21450005e+01
1.825000,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003328e+00,0.00000000e+00,1.21450005e+01
1.829167,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003328e+00,0.00000000e+00,1.21450005e+01
1.833333,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003376e+00,0.00000000e+00,1.21450005e+01
1.837500,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003376e+00,0.00000000e+00,1.21450005e+01
1.841667,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003376e+00,0.00000000e+00,1.21450005e+01
1.845833,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003471e+00,0.00000000e+00,1.21450005e+01
1.850000,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003471e+00,0.00000000e+00,1.21450005e+01
1.854167,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003471e+00,0.00000000e+00,1.21450005e+01
1.858333,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003471e+00,0.00000000e+00,1.21450005e+01
1.862500,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003519e+00,0.00000000e+00,1.21450005e+01
1.866667,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003567e+00,0.00000000e+00,1.21450005e+01
1.870833,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003567e+00,0.00000000e+00,1.21450005e+01
1.875000,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003567e+00,0.00000000e+00,1.21450005e+01
1.879167,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003662e+00,0.00000000e+00,1.21450005e+01
1.883333,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003662e+00,0.00000000e+00,1.21450005e+01
1.887500,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003662e+00,0.00000000e+00,1.21450005e+01
1.891667,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003710e+00,0.00000000e+00,1.21450005e+01
1.895833,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003710e+00,0.00000000e+00,1.21450005e+01
1.900000,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003757e+00,0.00000000e+00,1.21450005e+01
1.904167,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003757e+00,0.00000000e+00,1.21450005e+01
1.908333,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003757e+00,0.00000000e+00,1.21450005e+01
1.912500,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003853e+00,0.00000000e+00,1.21450005e+01
1.916667,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003853e+00,0.00000000e+00,1.21450005e+01
1.920833,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003853e+00,0.00000000e+00,1.21450005e+01
1.925000,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003853e+00,0.00000000e+00,1.21450005e+01
1.929167,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003901e+00,0.00000000e+00,1.21450005e+01
1.933333,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003948e+00,0.00000000e+00,1.21450005e+01
1.937500,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003948e+00,0.00000000e+00,1.21450005e+01
1.941667,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10003948e+00,0.00000000e+00,1.21450005e+01
1.945833,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10004044e+00,0.00000000e+00,1.21450005e+01
1.950000,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10004044e+00,0.00000000e+00,1.21450005e+01
1.954167,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10004044e+00,0.00000000e+00,1.21450005e+01
1.958333,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10004091e+00,0.00000000e+00,1.21450005e+01
1.962500,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10004091e+00,0.00000000e+00,1.21450005e+01
1.966667,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10004139e+00,0.00000000e+00,1.21450005e+01
1.970833,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10004139e+00,0.00000000e+00,1.21450005e+01
1.975000,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10004139e+00,0.00000000e+00,1.21450005e+01
1.979167,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10004234e+00,0.00000000e+00,1.21450005e+01
1.983333,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10004234e+00,0.00000000e+00,1.21450005e+01
1.987500,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10004234e+00,0.00000000e+00,1.21450005e+01
1.991667,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10004234e+00,0.00000000e+00,1.21450005e+01
1.995833,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10004282e+00,0.00000000e+00,1.21450005e+01
2.000000,4.00000000e+00,0.00000000e+00,6.99999988e-01,0.00000000e+00,6.10004282e+00,0.00000000e+00,1.21450005e+01
